PM2.5,PM10,NO2,CO,SO2,O3,AQI
296.8559528703612,204.31530358102006,76.81760311163085,3.7449632754845905,30.804639912939066,68.43805821623633,231.9274277128369
250.99346613819705,162.3960793260809,8.300746914377475,3.7123538632834054,37.79773423214642,14.687242452891628,49.76714324439469
212.53823581275873,352.25232271508446,52.5399835737924,0.34685424308537643,31.50121128722227,40.83099411639854,68.68984563007328
213.94442808587453,61.82489858155163,87.75753740004907,0.544312370605406,35.65648171287211,9.94949473384153,486.99403818513366
185.95966482776691,287.498939829533,52.166094448208895,0.5664618182767759,13.14619536660823,67.68887707257238,233.02636732046614
252.62151784083878,105.67853571447964,63.774705455316834,2.2451420094447028,49.15721334042195,9.660389965418428,252.93988900671542
112.61717230852214,312.5429530984447,9.998492850488546,2.5033748499364585,10.810088453728984,36.300783499005405,315.03116829776263
146.0030736441423,214.99037740172653,64.30536631455134,0.10249606930010303,8.90460783387817,36.8141501860309,371.835684108118
274.1245124245488,120.25679739098548,97.80990257228949,4.3820666225949,24.925857700510434,46.2131426798826,411.5509688253626
258.60979886019845,188.8754465655055,26.305686967017458,1.6413430406063463,45.946094401390745,64.10115814986347,318.21702139181775
187.94244703881554,179.3864507048777,7.684343540719586,3.0502379591299063,31.76240568284743,25.641499956026486,320.17867066736164
169.32678994866427,247.239456585157,39.591077073409295,0.8720702794280815,49.07648947805549,31.45765637776431,179.67365094354727
100.91339143342304,180.67184209765563,86.26441353973345,0.1178814517196668,30.625246437740905,34.718179219572704,189.94079842921957
125.56341368571289,271.5578110635907,32.65554920873691,1.9508579128458405,3.00721624625851,54.376249980697004,251.90304176659782
209.09874070167686,144.74872723963045,11.328880798300267,1.0745924168138867,25.84215150034281,47.95388104030061,198.45531168928778
96.153641313923,211.26458868994794,86.23324170806897,1.2739627409286551,34.923009942793286,41.17384896274069,41.78148896944904
252.01672962439804,371.59296748487094,89.7947790720866,2.7886586483255376,11.384828537884024,47.89135061750915,189.22124514972043
235.7439976974953,213.36195018104564,7.508261485240471,1.8151347291833442,47.81894793490476,68.37453414569153,71.32094833610394
155.52961330931973,139.11512304184666,41.83678388598128,3.612785598304898,42.56960179440913,6.119035686373484,465.418961738725
32.90902123788342,215.83525312162504,74.24435520669792,3.7747002841749584,10.929098276867304,21.286074420428427,298.171629709323
108.78007528924628,110.67472819493626,54.513575869544916,4.137458241079174,2.052776224377771,80.35164531010501,333.74976855672713
144.87987689211337,234.4045827069193,24.139461478644186,0.7631528367178614,47.89860909588121,98.2472864195086,441.4590625769883
155.46119292784869,363.52702347184226,81.01876450370874,0.9129574585512693,42.71717453632069,76.22286205315413,393.43162187032055
10.50963217462231,285.79089023440133,98.74231853979641,0.10383521556039005,12.227470852501167,25.155267417760953,174.22041920544166
186.5140728684121,277.7839525150367,43.38810312991016,0.19629163864501126,7.33989973359126,77.31432513047011,296.92935761637443
91.62302756717222,396.33227614046257,85.1489992920516,4.382670841025887,31.53949149121243,95.82786105747228,400.9778263144489
116.9067604934396,254.16590334923484,63.26407592337351,1.4579631284634345,39.47138858430154,42.10038665947452,49.31329042612518
217.43148737064422,230.62214942130214,11.708356714618558,4.7511921341087815,40.62755796136294,94.2078755737645,137.29267331805326
100.64014491370823,221.76974894147781,39.07605723801567,1.5084217142679435,15.064939358887235,89.25227071026342,289.9918471656444
66.23791349656136,98.7005878742485,74.66832763810719,2.77941791171226,19.005731868903084,82.91811839438166,394.80653554877375
20.32657088062909,155.79847311876796,77.95493774108704,3.1234654536583917,23.049735039417087,54.255049207037644,149.6919582847578
253.56563512840526,165.80800080821814,58.919969744594184,1.0619953790706051,46.95028696233595,26.26703467796334,65.54157773257741
282.3765407019749,229.54536828127502,39.55647035724695,0.9887090364671746,34.68992351167189,49.91686518648364,459.22335342597
24.11029354532446,273.31292611304724,26.975051525519397,3.433054939655727,5.246334641566811,45.51714095904468,48.66312391303664
98.58585021772964,28.458017461419505,43.008594036360364,1.114960452665278,13.405140545820553,23.14480932476882,493.0099085346077
173.77321911375742,30.051774520665486,79.23822177523654,2.850247764239624,46.750793507184035,92.90825422824464,50.841524376329765
72.22270434836254,25.22606269035672,53.45564896110896,4.646025270573373,23.344295221757626,12.172051656302349,66.98645065538032
186.62574084195936,153.27092060300836,98.5624403795401,1.009237691893747,18.607471782458084,46.97254494187539,404.74298017344285
231.0453004522011,77.23248419099586,76.75502671871888,4.99304457688122,20.72833681684047,84.99761720425163,476.0169733824997
124.95688245858199,182.5362472402919,34.962237403489574,2.9126415888951946,31.50522306402341,27.369062105095797,137.33570546480482
158.71543721445138,60.170011716575495,89.4386167830095,2.0107118198389355,29.731653427922332,61.87474626918334,348.67704711164896
109.82312165279845,354.5553268782829,37.959409192212085,0.33723616546162,4.193710846482535,52.880075552705705,334.1182864772109
76.293268939056,210.93758821812514,47.548683561579296,2.9931898187031036,7.847065793450911,14.872223427172505,320.6077053108689
58.42130566232203,223.39856872701026,7.511145058446321,2.4456053144345944,35.91696613019569,57.69689637869068,439.7410696308301
97.43212513430073,211.6507563915774,78.30871323777389,4.552738927592518,41.562479038770626,92.25332518979815,232.05908002654218
90.73375324075388,364.8646431167296,64.42009157118757,0.19698174229762894,38.9650947834665,93.68804883673617,135.37225524923366
86.56845491112674,335.2951262114119,73.64037442053024,1.020735008542288,18.62291760504867,45.71017079941035,285.1796198248856
120.17198849366768,250.23233224822744,38.23905979410566,2.618479494721388,22.03387862445733,62.37197253427906,397.29450970814537
55.950096091994354,69.97454213707687,61.1936288420065,0.7336326273436488,31.726568164377937,19.701956824314706,34.89914330275159
290.2900833778512,169.9462991965646,44.557584796453,0.6790863792799897,28.883900509481073,51.914017283181124,422.7196476157972
247.79765772994844,274.5723337423066,46.67860879831539,1.5448275330140184,8.868446071293636,64.42654510635992,109.4801365615092
163.22071743935646,353.29973673873803,40.12155200308874,4.954517516936454,8.918815458073224,46.785840698621364,156.66568813270405
157.75321926392112,148.8466916631252,10.194783782283585,1.3350604291715693,5.656395654320418,46.47459976071708,335.5751916120484
213.43796333801802,35.15508947273473,13.70008778991193,4.267905934942951,48.15367819451561,43.380707453978665,269.62855302022973
72.30194374675953,165.09796156638066,71.70479778951814,4.966197729120207,24.90067308164482,57.34412523233947,66.1667192496728
99.26356340627713,391.9452164204189,88.75085039205112,3.2682713370211554,19.211216515348738,5.971077573653222,400.8492173203487
222.79522612341307,195.09203207831672,47.396792067255895,1.0645223801155077,48.02606498259333,97.34302178365252,410.1677817760783
286.64170035189153,54.477806478120414,82.78447895264874,3.135178369311403,32.4885894746637,83.89941087200819,35.51994859016078
27.4368553061962,85.22815140583752,64.24565251327276,2.925294230019374,11.871630826744205,85.026684097129,337.47442826051156
198.17335069087602,237.41744466065322,22.41571608084793,1.5484213683229229,18.459948261527103,76.27233171145954,309.85769324920597
252.1968702327609,354.59460093981255,46.7425585758035,4.843785447414823,28.642660295572394,77.46722880212577,359.66101925285864
134.27771734674104,289.38738149764254,11.98069871295253,4.329700429516629,46.45448173021653,19.277000810430575,457.7525911810891
12.413848312147291,245.26341806580643,94.90959340682333,0.21988611892596008,30.572925032476057,98.10578486159818,285.37579400718255
210.82134044929424,31.214783056287555,5.243494376082359,1.0612223576216055,32.717205728472464,99.16724648612156,316.3513739356152
290.64395252803666,340.44053131843106,82.75218532360401,1.6885145194220008,45.61522775017104,25.93656348893112,340.17234495894496
108.68249048112085,339.2099931803926,79.19385663719206,4.123980245687578,21.35329873221339,57.36016017926354,479.35073605967534
97.41098123571784,322.9931837301289,92.8539172700698,3.7154342570446897,27.105055252702623,97.74072823327316,345.02728689985554
213.55267975123652,200.34637212107688,16.610431501702784,0.18097383541875778,36.31321356106335,93.5474663624922,181.68370839919237
242.2238765790285,71.21399283620384,27.718100640195804,3.1991992443994195,14.796205442437289,28.936872686940628,188.3175022966252
241.71136979418833,273.41529556730745,67.10758829230987,3.9740531917279114,9.462087056376317,25.380674057349527,421.87408792738535
198.60705573990802,180.24981782039868,70.57569759060036,0.7965576789138845,43.67249266660916,75.5971137115464,170.99880680493527
40.765438987543426,44.11602476812683,10.178370780835845,4.60912516368757,14.991010422334885,75.661923616737,111.89546228727899
179.2026640088681,373.26455912960864,31.28249566432203,0.24822048775530306,26.01853981891383,19.063163427346037,196.7431253197746
31.557477415353716,82.60983096524461,43.63819185997788,1.9972931569754049,40.2441072262399,30.110255742905583,229.84386634050745
171.32821284589602,32.24244931796942,71.23880372491395,1.7593532441803341,35.804181009209074,41.88132484346167,223.50914219074613
87.46748643662491,386.89341889025,98.81498666975317,3.3646860667066414,2.816970843364592,9.05355484426874,74.55192046416312
48.57638730223421,24.675185523925236,69.6553391353538,1.571872413586845,45.73017336049427,83.25723888613734,133.53872885171384
226.1376736543903,378.7375206611172,43.389639500785414,0.3551199896619452,27.65577547212581,39.71409015542889,152.53615932223295
269.47367402596814,364.52987282060263,19.12205895870482,4.101169684384487,32.98374875772889,88.8559692032829,229.10668692743653
263.9986438628316,266.828820042954,29.51274548964771,4.697871908124168,48.633357665309546,58.957437026119834,205.36677853232186
211.24213617924437,301.7951983439755,34.83279933217935,3.4597700591795997,43.46550108011333,78.81278739293768,146.97192256525258
37.02120355006455,95.28741618678721,60.079931590853846,4.912183515848342,44.41743633160574,20.866610946431276,465.2560564592244
193.03592191091388,340.405252486846,81.23122439576079,0.9209395975097542,46.2568162730375,51.5637682318007,259.1456741555225
291.6485459183411,377.3019453864829,75.96528947903641,3.6264828383797543,4.88474360321363,82.63673415483755,201.5942552891275
214.8917388628205,28.859361827905925,94.60289627433767,2.2756672624621213,12.892806858024771,40.25426872275308,30.192133463661133
30.52282301841563,54.545319904933564,70.81356405913353,0.4007777939175515,44.5645721970961,15.559907523663753,74.97308439880536
200.93001893029677,174.77139154903855,92.8023956206208,0.6306176338070942,31.18067588230827,71.0947339155979,47.21953526745008
150.76370293515902,313.37299281294526,82.34414613131804,3.5317868995033304,20.606366597970045,71.76408751501272,441.28004117519527
216.33952660607568,129.94318780674732,18.429766851568786,2.3479981175412568,3.775022613350803,48.2477527448603,308.4641186699228
124.012172462745,292.7716210486741,49.718954252796166,2.917993005689542,27.835685664819657,6.489233051536045,308.4533112517121
112.66237172298158,329.90328754596555,20.863582269379037,3.7715621549745357,47.26367721070855,27.86915249435078,35.03878420930878
213.1863347552477,21.425412211505492,48.985170605862855,2.633862940312579,18.273849326543427,74.22148509806429,213.55719623667565
118.97609321962618,32.322724785709624,79.56901321115741,4.262372391840542,15.118573726910494,59.66328458591733,310.7483520975063
269.60625890160907,56.27223300189018,43.05547700189185,2.959927465064705,32.436576658504194,17.076430763449615,293.2913092155029
299.8161094114064,288.99352971098597,80.96521625477905,4.728420496986974,38.74454787968684,54.477720410775916,414.9836243002199
34.8383112116803,264.4751605183805,69.54921857275482,3.3693440350668915,17.182765034008025,7.402005904157781,151.60432173675525
29.522314741629636,395.51057897658666,34.97256802489221,0.46786573565793993,36.88098897538263,35.914057562670685,400.4715887107108
124.74639271493588,125.20665372665194,88.39749403216224,3.208852945899972,38.84514910073243,79.31285773429353,468.4121159467946
133.63870804355565,240.7102117264303,9.336569063118427,2.3765259851271936,16.52179250760686,48.977083154088994,137.8902068954314
98.65154365472924,146.58688696280478,39.38885708407463,0.28561603590239093,22.61147156215143,6.124092485467078,279.52480034695475
212.16236027363396,319.51632037296906,93.80843340243057,0.8299049386500432,27.175325766925326,15.55710523870826,308.52042739734173
89.84631160909578,153.68987612396668,8.342135769739148,1.3188326236151975,44.27578394675054,99.91286580359802,73.4594917229216
168.02495492160412,176.33159235090508,95.24913066204674,4.01441266040988,9.078132023307552,94.05203570987064,372.63182504060194
139.68257887013732,338.4704835908042,40.92622108924589,4.68481784570024,40.23483901906775,76.59626456570103,68.29724191745129
296.16205776270647,317.90989489097535,22.89386723023007,2.2027674139087203,27.950669779089402,14.933144514425306,124.03871265281009
248.1419914080512,206.00080452290553,51.27643693337497,4.202452512594722,24.445956279828547,58.40302485809711,135.90034279388556
15.213790000447908,361.2587782614703,48.58845803105218,0.589765651346161,24.9285213135039,39.58486469165639,485.3339985551527
173.70173103772453,157.10650464575826,22.503311527873045,3.5861721888952385,46.23720060679456,40.805005686419264,113.2811466622376
120.75638058320357,236.14680515810943,79.65509731584581,2.1564127243900315,19.942844118390518,50.89311734327123,248.75645675204103
299.30711485998364,174.66481795562956,99.34934640394003,3.7858068412600807,4.384925174217459,46.308880816924884,224.39426856079598
197.68891399244754,54.5937738870324,36.094955894207224,2.0050679104501588,33.74803941705265,46.20771285666161,438.98999799529804
63.82262324544249,325.8803923039236,47.46421821122572,0.5869799626907443,37.42537541537222,77.42247039651662,473.75114489862926
222.0814230082627,259.3083523822134,89.2440328460307,4.399713862715439,39.50571955966116,6.059069623873441,389.15019591809073
190.99571327440643,290.5136319766084,58.40016444154914,2.0298684340723274,4.0450836178902865,44.187176897046655,249.54705806180863
140.7361512983816,138.14747626447974,71.98937199395692,0.8832267431944463,40.27541614944082,42.800763220586006,401.48305367262986
213.12076071268893,139.69071040436646,72.45565693686609,4.913718890577132,33.11886109376822,34.29416578694343,138.4628436519463
261.9679199896173,227.10616883411865,18.742886326490297,2.1149760729886284,7.662646931385611,85.58876074217115,163.6109915073792
175.207001457771,53.06454575357589,40.109712847080004,1.1248765753957406,26.011457965212863,68.64704244081972,188.19927067402426
286.15614910606257,121.2985914831442,71.59750101597578,4.152864996578281,18.476296949866427,35.90227264349931,312.00670774023416
281.92282544080285,47.4441173505734,99.5390177867606,2.071254446690892,9.838094745023664,84.16042628688426,301.0106170816117
271.03449438763136,374.1249312966383,38.47759809595468,0.4068133059432757,19.728303267830285,92.46085117972613,40.701793291749055
170.01128458686924,233.17976361600864,25.770385778805387,0.21369226071219458,29.98455369850427,60.97279846610082,288.47119264330286
131.1625784185572,58.80793295223172,66.7782354883048,2.5176240453577,23.395187131000284,9.968489437222171,122.08890178501258
191.64438103437234,261.1903681587605,52.629679156680886,0.905984289297474,28.007070425789927,40.4978574350197,286.51755991110196
270.468518318251,365.9302425434878,45.84086666017521,2.6792521246173013,36.52646675988774,10.045064218550078,42.858462359155816
143.71779317340975,22.996281752317035,24.32209910945537,4.920836526389765,23.020456792229318,71.65403394750072,21.802511956675055
208.49067073418766,343.806324483444,94.67282047609797,0.23135587682716302,18.654089066774354,51.57867929552432,122.45382809849481
224.21204170367497,22.463709783569175,35.178493847628324,1.8766426194237418,17.724809800837015,9.629864087000072,350.6072422306892
102.0644310642179,124.33181648902571,64.24321275693475,2.43797272075444,24.67165570893048,72.4720997609552,70.19191789391984
130.7655669339695,97.1151823284536,7.344452225886661,4.162760347165218,45.812596307182844,74.38951959363781,131.89834909577138
254.68393528850163,149.60976450958478,31.06942210612455,3.1982666597467952,22.379872728775553,35.77335396064009,278.2238630796141
69.20273874574615,316.513320562501,37.08877727902177,0.7738790692237711,4.253642553958743,86.72049891956924,431.93437724254653
267.8633829914497,40.12864861313877,91.60477434080438,1.3363586465103945,5.177608785516247,18.543709436932655,138.26489863365217
112.5154751467423,113.54461453747227,82.81152478694975,1.9938408990584073,34.54571486713154,27.43743285795398,486.1446537921972
225.21311170401273,198.05457689286354,34.07291334855837,1.1324186298631698,3.743312141580043,65.17411700153612,165.44203658144926
183.18223698007927,85.89308256925322,27.150434139017527,1.2310902558463095,16.889120828224954,69.33211910399227,441.1289138744143
171.75299567360668,25.837659959639193,25.086006955128095,4.219092119831312,33.67818669618477,89.41101672287293,207.7301626711095
145.16364899922183,283.80666092075785,87.03187875187166,4.6628251260348,37.24387947849739,99.70038796789977,30.7663896958765
104.28141075663127,85.75080465302386,60.04821432891604,3.7699887246173005,4.57295262430741,30.76547832825037,364.36079333288467
205.4835645760849,238.72775509575956,16.07909590070925,2.4947477976274275,46.80745371286538,34.02662047433886,429.36312621506454
31.620468555250522,172.73946134610154,79.73377967129784,0.9188152163718141,16.693912119978584,29.566030344087785,173.50144171152095
102.13904618780606,349.6956874084257,78.36037367407617,4.200798610590642,36.29846566595966,40.045711014396936,103.93085933672151
113.30128699402339,393.72283744117453,76.78396025595315,2.4540295834119425,43.76401925024742,44.48136066979167,78.95320160518635
120.297728915628,377.7303921820154,73.16503443117493,2.9638695002606688,19.202099447057464,12.54169354928393,20.011532329348434
106.6598180362885,156.1302989587156,52.337330482683946,3.1279737513777714,8.572034616796955,63.14237886970736,222.432491133871
247.37088871768393,89.2864428999581,21.104871736826716,2.192029230539733,26.446477129102693,23.909477960628873,484.7299296013731
277.4965081399322,199.63857167764573,24.822144602623517,2.6734846147760973,13.106579675945937,60.578623646780045,117.16738977527183
223.18424750345966,278.90829015427556,87.56106796198858,1.8143213999864223,27.836582514979085,6.18425261128534,372.3638212388925
127.69376753397962,42.389342429665426,36.15104626589585,1.5236147992472902,22.396961710835157,20.732646886637898,218.72065289820742
90.81760227696586,269.733446842825,81.92534438653664,0.3553805890670896,29.726497205324023,26.38868742794217,174.08065181999763
156.08053267767863,64.91930015912679,96.05889821178346,2.2297239905034725,13.108020320907157,32.66849389938134,219.60095742048767
276.0968371708519,118.83279221317451,51.689194755772306,2.7718430291800686,49.37968381408851,57.040905205414916,61.73816363648079
25.20231065473339,195.9661546177299,45.749032669299005,2.26568068273563,47.490442034887316,90.12834322426939,168.90446115579942
117.45879026394041,92.65563602735146,82.67346863521239,0.3283204496574952,38.846041717426296,59.91492781471158,485.04130516555443
129.41870822097565,174.7133792801573,90.8412356014096,3.9466513125825853,24.508132433255632,45.958444511312585,83.84331053935594
208.61891637055467,212.86624742048605,37.78695586229102,4.745432758908035,15.644656602221394,68.48758797841124,225.86915788603298
119.74101431124438,337.34461118989896,91.67256356500852,2.0897073645464843,6.811409291564914,58.304731133891444,63.69018742835395
153.36818040002416,70.4657183740508,84.4000853270074,2.9753170689207997,47.178473398336585,67.0844195546509,121.11489294393992
130.39552570384643,113.41731816414828,25.48559776217265,1.6759746957755803,14.810687076914407,57.83894514047052,110.66687592304406
133.8075986137812,279.87615924087163,93.69590925127679,1.6606862185302742,15.566555021453075,52.994025512632554,108.3457222884538
150.11273825352018,177.83235767930537,82.61793721839713,3.9318075536610446,40.65021365243961,65.80105131115477,351.22384283374817
79.36223894947918,195.04094761065195,19.688944478272447,3.7509661364163303,24.667077302444312,73.77495791947389,142.62656348540136
89.60003343647567,222.52301033069605,63.369563483984635,0.8137829751742011,6.0826043827296665,95.13914396004424,250.99551275849484
206.02001646511732,234.74648537729547,83.34597257241397,0.8524925083292003,26.048794744793096,17.657290422643843,254.10910822407058
239.62036842579712,213.0945232086273,57.47277331119731,3.909684080366603,4.7344384078564925,43.27784439167797,120.84140093719023
119.86320887483555,188.27655521855854,93.53376152304376,0.9633221165902054,46.44569528347576,25.615608208795418,357.60145577176155
189.75399203623567,215.60686033146317,55.16592760514969,4.628948243379005,37.39306496783075,68.65570086435848,163.5246333372985
32.62759302091348,148.37993888016837,88.39190004810982,4.269675182367155,45.97963244869831,76.43798632886897,404.320823033108
156.73742714830556,123.98421342478855,82.10415096054032,2.111273656097279,19.21765588568243,38.81556196130109,448.86479892528763
160.96313292546384,61.834634128285074,35.93017820293528,4.921370093384857,3.824875143895774,21.571354705673645,282.08297862936774
56.37711475841955,63.75692023686844,79.91197124877223,2.1064896279197147,24.658902327290253,79.54214915817721,174.68899767953187
238.26274178641054,182.54129123215208,79.53540547258457,2.9518388992807414,40.94282135492415,61.109008486762356,451.904383914397
50.72801200997294,108.7963768462391,63.003170254901455,0.52188948893178,41.02405402630747,9.73929509552419,276.24902199718395
170.06765399651113,88.16141788548654,78.45572326719387,1.513580431200858,22.84625595892338,44.50594685028036,454.90029209672724
27.75865284771359,239.70325868625986,43.69148654325955,4.547661898898357,18.56899314668103,28.352004611756588,48.10846821466269
83.86679481293277,283.1150674714812,59.39251719461104,0.9313652334421164,28.482267431448545,30.421270426515203,391.16167470075607
30.12226539947573,153.17641489582613,72.23474634457118,1.3962751703580836,48.30576977351012,11.946326446797086,480.1372141732389
245.5049132981932,289.47828031175396,59.31116634709635,1.292907654015404,43.408200408775585,89.5146653382709,446.0598329297137
55.68627554869832,213.8133470141966,18.884578950269706,3.364265218994071,16.339586379201947,39.309274582802935,135.12194289720537
234.8607198762684,237.31188034362103,66.62266524774056,1.0753133432195263,18.958935062941656,22.810750118997095,227.01836679487178
92.8014881747316,334.01421462754286,69.15583885900021,3.3380273211661327,48.448626543725,92.35512044491382,490.8558599289931
259.5673704787287,273.3820021314804,82.98706283508137,1.4491339100172964,13.143656448643787,90.07922331078728,350.8083771154724
49.15460543004015,275.4139802213911,56.02911872398292,0.562751559526936,37.46139173966421,31.661663259607945,253.6923472893275
206.7572396749558,372.1169323017131,23.219051196547007,2.956507501144454,23.56851360664592,98.7638721117503,260.4542552105552
167.22819488841728,106.75278993629743,93.245432242375,4.162706079221485,7.773213259512811,70.14751438839997,485.8512863110282
176.63353269998274,334.1712297463374,72.89777124915182,1.75774714971636,20.92618960887239,46.308842628884676,493.50215726453433
39.60932185672792,153.59734902181077,26.610286180629636,2.5942665813502446,43.56172133608118,43.370150831736936,346.8606024286517
162.7490610098178,80.50405791787581,80.69314397016636,2.4795820235804795,46.992990148093206,97.00929413163222,274.28988191109613
290.5257579263809,132.84836603765282,41.833012692918196,2.576534166338588,25.03811459454937,84.1032684587462,421.3833549561914
82.53276722499325,121.08518781175187,25.534984510752828,1.4150436469053198,18.716526077157845,26.06804691784482,395.6524097566052
30.516965284543993,273.9553996790042,44.845660129538935,4.1947143431891645,22.41564672333905,40.100601471387286,392.85528009486086
143.55717438182504,297.9295921486362,85.09374056853174,2.613826064981165,29.336272546506542,92.04261202038397,37.313748353063616
51.48594557871223,228.28486599461652,82.05685050929955,4.398531236122958,41.52384868607291,23.3132806489736,154.7427642686925
40.069716702885536,384.72108915411735,81.52813494181306,3.5871963098219863,20.150998246667747,39.16342217845654,162.81044020570315
14.842383138880416,376.46850440518006,60.71493302354395,2.166408947568734,6.745909680789923,86.47654040493939,363.86328070739603
18.612088274926677,173.21054914134695,29.042572892201143,4.52019695981758,46.350871323750546,68.94157158567488,247.10322772855324
176.1465858250092,294.22928885456906,31.660700702172726,4.9099136775628915,30.470848945387786,94.19304649362496,379.82783330665137
181.17681245856238,134.9259835266785,34.19017654733628,3.836308585409894,11.763536034582145,76.74968046220624,159.44958727285123
32.85726047901465,123.71892235777514,56.51597541462936,1.7202882148598202,33.961459057035086,27.71294927843353,397.4602947809813
107.11600687415931,97.08388185387459,37.63458473589118,3.991398455760638,48.941868424287364,57.90710816153873,153.3472845108755
250.0542657800136,182.61344323964994,48.47845082060945,0.6429575010713287,3.8801627351069,12.41211076014931,46.32583571764441
124.06116419578791,234.87834425984607,85.3542169590741,4.114996122814947,16.197542030308597,94.08013018849873,319.8707186446819
